LOOGOOTEE COMMUNITY SCH CORP,19912
M S D WARREN COUNTY,85579
MACONAQUAH SCHOOL CORP,14433
MADISON AREA ED SPEC SRV UNIT,40656
MADISON CONSOLIDATED SCHOOLS,17656
MADISON-GRANT UNITED SCH CORP,95250
MANCHESTER COMMUNITY SCHOOLS,58596
MARION COMMUNITY SCHOOLS,55742
SHERIDAN COMMUNITY SCHOOLS,64103
M S D MARTINSVILLE SCHOOLS,16826
MICHIGAN CITY AREA SCHOOLS,95709
MIDDLEBURY COMMUNITY SCHOOLS,48273
MILAN COMMUNITY SCHOOLS,29386
MILL CREEK COMMUNITY SCH CORP,93944
SCHOOL CITY OF MISHAWAKA,56293
MISSISSINEWA COMMUNITY SCHOOL CORP,80246
MITCHELL COMMUNITY SCHOOLS,74617
COWAN COMMUNITY SCHOOL CORP,98188
MONROE CENTRAL SCHOOL CORP,63738
EASTERN PULASKI COM SCH CORP,77708
MOORESVILLE CON SCHOOL CORP,66824
YORKTOWN COMMUNITY SCHOOLS,47733
MT VERNON COMMUNITY SCH CORP,34350
M S D MOUNT VERNON,24073
MUNCIE COMMUNITY SCHOOLS,21036
SCHOOL TOWN OF MUNSTER,48165
NETTLE CREEK SCHOOL CORP,31397
NEW ALBANY-FLOYD CO CON SCH,32930
NEW CASTLE COMMUNITY SCH CORP,28964
M S D OF NEW DURHAM TOWNSHIP,57028
NEW PRAIRIE UNITED SCHOOL CORP,67165
NINEVEH-HENSLEY-JACKSON UNITED,37659
NOBLESVILLE SCHOOLS,65774
NORTH ADAMS COMMUNITY SCHOOLS,71240
NORTH DAVIESS COM SCHOOLS,84392
NORTH GIBSON SCHOOL CORP,16969
NORTH JUDSON-SAN PIERRE SCH CORP,33046
NORTH KNOX SCHOOL CORP,44222
NORTH LAWRENCE COM SCHOOLS,77494
NORTH MIAMI COMMUNITY SCHOOLS,65047
NORTH MONTGOMERY COM SCH CORP,51946
NORTH NEWTON SCHOOL CORP,87955
M S D NORTH POSEY CO SCHOOLS,94654
NORTH PUTNAM COMMUNITY SCHOOLS,85321
NORTH SPENCER COUNTY SCH CORP,47559
TRI-CENTRAL COMMUNITY SCHOOLS,72721
NORTH VERMILLION COM SCH CORP,51340
NORTH WEST HENDRICKS SCHOOLS,77540
NORTHEAST DUBOIS CO SCH CORP,52684
NORTH WHITE SCHOOL CORP,24729
NORTHEAST SCHOOL CORP,81117
NORTHEASTERN WAYNE SCHOOLS,99157
NORTHERN WELLS COM SCHOOLS,79129
NORTHWEST ALLEN COUNTY SCHOOLS,44699
SHENANDOAH SCHOOL CORPORATION,59127
NORTHWESTERN CON SCHOOL CORP,88016
NORTHWEST INDIANA SPEC ED COOP,44723
OAK HILL UNITED SCHOOL CORP,13571
OREGON-DAVIS SCHOOL CORP,41580
ORLEANS COMMUNITY SCHOOLS,42309
PAOLI COMMUNITY SCHOOL CORP,89225
PENN-HARRIS-MADISON SCH CORP,82613
M S D PERRY TOWNSHIP,32607
PERU COMMUNITY SCHOOLS,38468
PIKE COUNTY SCHOOL CORP,92987
M S D PIKE TOWNSHIP,14468
PIONEER REGIONAL SCHOOL CORP,88222
PLAINFIELD COMMUNITY SCH CORP,38353
EAST PORTER COUNTY SCHOOL CORP,81525
PLYMOUTH COMMUNITY SCHOOL CORP,15293
JOHN GLENN SCHOOL CORPORATION,18354
PORTER COUNTY EDUCATION SERVICES,77177
PORTAGE TOWNSHIP SCHOOLS,47400
PORTER TOWNSHIP SCHOOL CORP,51689
PRAIRIE HEIGHTS COM SCH CORP,29096
WEST CENTRAL SCHOOL CORP,16258
WEST CLARK COMMUNITY SCHOOLS,87385
RENSSELAER CENTRAL SCHOOL CORP,31728
RICHLAND-BEAN BLOSSOM C S C,24815
RICHMOND COMMUNITY SCHOOLS,32437
RISING SUN-OHIO CO COM,78773
ROCHESTER COMMUNITY SCH CORP,44535
ROCKVILLE COMMUNITY SCHOOL CORP,59434
MERRILLVILLE COMMUNITY SCHOOL,24471
ROSSVILLE CON SCHOOL DISTRICT,48621
RUSH COUNTY SCHOOLS,72666
SALEM COMMUNITY SCHOOLS,15962
DALEVILLE COMMUNITY SCHOOLS,84054
SCOTT COUNTY SCHOOL DISTRICT 1,74809
SCOTT COUNTY SCHOOL DISTRICT 2,70181
SEYMOUR COMMUNITY SCHOOLS,64837
M S D SHAKAMAK SCHOOLS,87046
SHELBYVILLE CENTRAL SCHOOLS,98663
SHOALS COMMUNITY SCHOOL CORP,87499
SMITH-GREEN COMMUNITY SCHOOLS,83246
SOUTH ADAMS SCHOOLS,18440
SOUTH BEND COMMUNITY SCH CORP,56560
SOUTH CENTRAL AREA SPECIAL ED,98399
SOUTH GIBSON SCHOOL CORP,19603
SOUTH HARRISON COM SCHOOLS,58240
SOUTH HENRY SCHOOL CORP,41109
SOUTH KNOX SCHOOL CORP,18921
SOUTH MADISON COM SCH CORP,24614
SOUTH MONTGOMERY COM SCH CORP,94142
SOUTH NEWTON SCHOOL CORP,86532
SOUTH PUTNAM COMMUNITY SCHOOLS,65061
SOUTH RIPLEY COM SCH CORP,75878
SOUTH SPENCER COUNTY SCH CORP,19610
SOUTH VERMILLION COM SCH CORP,77663
SOUTHEAST FOUNTAIN SCHOOL CORP,93571
SOUTHEAST DUBOIS CO SCH CORP,69596
HAMILTON SOUTHEASTERN SCHOOLS,24492
SOUTHEASTERN CAREER CENTER,75642
SOUTHEASTERN SCHOOL CORP,83821
SOUTHERN HANCOCK CO COM SCH CORP,91219
RANDOLPH SOUTHERN SCHOOL CORP,98061
SOUTHERN WELLS COM SCHOOLS,80709
SOUTHWESTERN-JEFFERSON CO CON,92085
SOUTHWESTERN CON SCH SHELBY CO,71064
SOUTHWEST SCHOOL CORP,57782
SOUTHWEST DUBOIS CO SCH CORP,66158
SOUTHWEST PARKE COM SCH CORP,26573
SCHOOL TOWN OF SPEEDWAY,73742
SPENCER-OWEN COMMUNITY SCHOOLS,68785
SPRINGS VALLEY COM SCHOOL CORP,93334
M S D STEUBEN COUNTY,65121
SUNMAN-DEARBORN COM SCH CORP,44601
SWITZERLAND COUNTY SCHOOL CORP,72544
TAYLOR COMMUNITY SCHOOL CORP,50735
TELL CITY-TROY TWP SCHOOL CORP,23963
TIPPECANOE SCHOOL CORP,47538
TIPPECANOE VALLEY SCHOOL CORP,93661
TIPTON COMMUNITY SCHOOL CORP,53887
TRI-COUNTY SCHOOL CORP,33123
TRI-CREEK SCHOOL CORPORATION,16400
TRITON SCHOOL CORPORATION,76860
TURKEY RUN COMMUNITY SCH CORP,27000
TWIN LAKES SCHOOL CORP,89935
TWIN RIVERS CAREER & TECH ED AREA,50394
UNION CO/CLG CORNER JOINT SCH DIST,99431
UNION TOWNSHIP SCHOOL CORP,60719
UNION SCHOOL CORPORATION,38151
UNION-NORTH UNITED SCHOOL CORP,86963
HEARTLAND CAREER CENTER,38458
VALPARAISO COMMUNITY SCHOOLS,82206
CROTHERSVILLE COMMUNITY SCHOOLS,50171
VIGO COUNTY SCHOOL CORP,82058
VINCENNES COMMUNITY SCH CORP,40794
WABASH CITY SCHOOLS,61678
M S D WABASH COUNTY SCHOOLS,11694
WA-NEE COMMUNITY SCHOOLS,78909
M S D WARREN TOWNSHIP,53695
WARRICK COUNTY SCHOOL CORP,71114
WARSAW COMMUNITY SCHOOLS,87788
WASHINGTON COM SCHOOLS,74882
M S D WASHINGTON TOWNSHIP,46182
M S D WAYNE TOWNSHIP,97536
WEST LAFAYETTE COM SCHOOL CORP,97100
FRANKTON-LAPEL COMMUNITY SCHS,27943
WEST NOBLE SCHOOL CORPORATION,27625
WEST WASHINGTON SCHOOL CORP,90638
WESTERN BOONE CO COM SCH DIST,67947
WESTERN WAYNE SCHOOLS,63479
WESTFIELD-WASHINGTON SCHOOLS,67088
WESTVIEW SCHOOL CORPORATION,21663
WHITING SCHOOL CITY,31606
WHITKO COMMUNITY SCHOOL CORP,93169
NORTH FAYETTE COMM SCHOOL DISTRICT,20971
COLFAX-MINGO COMM SCHOOL DISTRICT,96359
SIBLEY-OCHEYEDAN COMM SCHOOL DISTRICT,42202
OKOBOJI COMM SCHOOL DISTRICT,23602
UNION COMM SCHOOL DISTRICT,89998
SIOUX CENTRAL COMM SCHOOL DISTRICT,76307
SOUTHERN CAL COMM SCHOOL DISTRICT,20902
PANORAMA COMM SCHOOL DISTRICT,92147
SOUTH O'BRIEN COMM SCHOOL DISTRICT,21884
RIVERSIDE COMM SCHOOL DISTRICT,25195
PRAIRIE VALLEY COMM SCHOOL DISTRICT,92101
ALBERT CITY-TRUESDALE COMM SCHOOL DISTRICT,84726
ALDEN COMM SCHOOL DISTRICT,93392
EAST MARSHALL COMM SCHOOL DISTRICT,28407
GMG COMM SCHOOL DISTRICT,12937
AGWSR COMM SCHOOL DISTRICT,74037
ADAIR-CASEY COMM SCHOOL DISTRICT,72661
ADEL DESOTO MINBURN COMM SCHOOL DISTRICT,51591
AKRON WESTFIELD COMM SCHOOL DISTRICT,48307
ALBIA COMM SCHOOL DISTRICT,10057
ALBURNETT COMM SCHOOL DISTRICT,54462
ALGONA COMM SCHOOL DISTRICT,22666
ALLAMAKEE COMM SCHOOL DISTRICT,40852
NORTH BUTLER COMM SCHOOL DISTRICT,90415
ALTA COMM SCHOOL DISTRICT,71641
AMES COMM SCHOOL DISTRICT,39714
ANAMOSA COMM SCHOOL DISTRICT,42348
ANDREW COMM SCHOOL DISTRICT,83597
ANKENY COMM SCHOOL DISTRICT,99682
APLINGTON-PARKERSBURG COMM SCHOOL DISTRICT,59586
AR-WE-VA COMM SCHOOL DISTRICT,58992
ARMSTRONG-RINGSTED COMM SCHOOL DISTRICT,22748
ATLANTIC COMM SCHOOL DISTRICT,94350
AUDUBON COMM SCHOOL DISTRICT,53581
AURELIA COMM SCHOOL DISTRICT,61407
A-H-S-T COMM SCHOOL DISTRICT,68139
BALLARD COMM SCHOOL DISTRICT,79788
BATTLE CREEK-IDA GROVE COMM SCHOOL DISTRICT,79974
BAXTER COMM SCHOOL DISTRICT,47410
BCLUW COMM SCHOOL DISTRICT,48274
BEDFORD COMM SCHOOL DISTRICT,66986
BELLE PLAINE COMM SCHOOL DISTRICT,84612
BELLEVUE COMM SCHOOL DISTRICT,64037
BELMOND-KLEMME COMM SCHOOL DISTRICT,55699
BENNETT COMM SCHOOL DISTRICT,61509
BENTON COMM SCHOOL DISTRICT,12361
BETTENDORF COMM SCHOOL DISTRICT,49898
EDDYVILLE-BLAKESBURG- FREMONT CSD,16056
BONDURANT-FARRAR COMM SCHOOL DISTRICT,72441
BOONE COMM SCHOOL DISTRICT,63353
BOYDEN-HULL COMM SCHOOL DISTRICT,94359
WEST HANCOCK COMM SCHOOL DISTRICT,23241
BROOKLYN-GUERNSEY-MALCOM COMM SCHOOL DISTRICT,96165
NORTH IOWA COMM SCHOOL DISTRICT,70894
BURLINGTON COMM SCHOOL DISTRICT,14529
CAM COMM SCHOOL DISTRICT,34176
CAL COMM SCHOOL DISTRICT,18612
CALAMUS-WHEATLAND COMM SCHOOL DISTRICT,45020
CAMANCHE COMM SCHOOL DISTRICT,11288
CARDINAL COMM SCHOOL DISTRICT,26143
CARLISLE COMM SCHOOL DISTRICT,91907
CARROLL COMM SCHOOL DISTRICT,13620
CEDAR FALLS COMM SCHOOL DISTRICT,57013
CEDAR RAPIDS COMM SCHOOL DISTRICT,63803
CENTER POINT-URBANA COMM SCHOOL DISTRICT,46094
CENTERVILLE COMM SCHOOL DISTRICT,99339
CENTRAL CITY COMM SCHOOL DISTRICT,16183
CENTRAL CLINTON COMM SCHOOL DISTRICT,15155
CENTRAL COMM SCHOOL DISTRICT,53928
CENTRAL DECATUR COMM SCHOOL DISTRICT,47288
CENTRAL LEE COMM SCHOOL DISTRICT,92706
CENTRAL LYON COMM SCHOOL DISTRICT,84998
CHARITON COMM SCHOOL DISTRICT,42775
CHARLES CITY COMM SCHOOL DISTRICT,84471
CHARTER OAK-UTE COMM SCHOOL DISTRICT,64138
CHEROKEE COMM SCHOOL DISTRICT,46628
CLARINDA COMM SCHOOL DISTRICT,26117
CLARION-GOLDFIELD COMM SCHOOL DISTRICT,74851
CLARKE COMM SCHOOL DISTRICT,53307
CLARKSVILLE COMM SCHOOL DISTRICT,70576
CLAY CENTRAL-EVERLY COMM SCHOOL DISTRICT,72588
CLEAR CREEK AMANA COMM SCHOOL DISTRICT,99902
CLEAR LAKE COMM SCHOOL DISTRICT,67102
CLEARFIELD COMM SCHOOL DISTRICT,56841
CLINTON COMM SCHOOL DISTRICT,59932
COLLEGE COMM SCHOOL DISTRICT,53649
COLLINS-MAXWELL COMM SCHOOL DISTRICT,91611
COLO-NESCO SCHOOL COMM SCHOOL DISTRICT,11634
COLUMBUS COMM SCHOOL DISTRICT,83131
COON RAPIDS-BAYARD COMM SCHOOL DISTRICT,70647
CORNING COMM SCHOOL DISTRICT,77521
CORWITH-WESLEY COMM SCHOOL DISTRICT,47599
COUNCIL BLUFFS COMM SCHOOL DISTRICT,79938
CRESTON COMM SCHOOL DISTRICT,77653
DALLAS CENTER-GRIMES COMM SCHOOL DISTRICT,37152
DANVILLE COMM SCHOOL DISTRICT,34591
DAVENPORT COMM SCHOOL DISTRICT,85696
DAVIS COUNTY COMM SCHOOL DISTRICT,22059
DECORAH COMMUNITY SCHOOL DISTRICT,15155
DELWOOD COMM SCHOOL DISTRICT,25540
DENISON COMM SCHOOL DISTRICT,48968
DENVER COMM SCHOOL DISTRICT,81283
DES MOINES INDEPENDENT COMM SCHOOL DISTRICT,86230
DIAGONAL COMM SCHOOL DISTRICT,14108
DIKE-NEW HARTFORD COMM SCHOOL DISTRICT,91536
DOWS COMM SCHOOL DISTRICT,18562
DUBUQUE COMM SCHOOL DISTRICT,44420
DUNKERTON COMM SCHOOL DISTRICT,17022
BOYER VALLEY COMM SCHOOL DISTRICT,60503
DURANT COMM SCHOOL DISTRICT,48591
EAGLE GROVE COMM SCHOOL DISTRICT,51967
EARLHAM COMM SCHOOL DISTRICT,69984
EAST BUCHANAN COMM SCHOOL DISTRICT,55636
EASTON VALLEY COMM SCHOOL DISTRICT,62306
EAST GREENE COMM SCHOOL DISTRICT,60533
RIVER VALLEY COMM SCHOOL DISTRICT,88369
EAST UNION COMM SCHOOL DISTRICT,80777
EASTERN ALLAMAKEE COMM SCHOOL DISTRICT,97438
EDGEWOOD-COLESBURG COMM SCHOOL DISTRICT,79423
ELDORA-NEW PROVIDENCE COMM SCHOOL DISTRICT,80748
ELK HORN-KIMBALLTON COMM SCHOOL DISTRICT,22614
EMMETSBURG COMM SCHOOL DISTRICT,46584
ENGLISH VALLEYS COMM SCHOOL DISTRICT,97491
ESSEX COMM SCHOOL DISTRICT,90085
ESTHERVILLE LINCOLN CENTRAL COM SCH DIST,78972
EXIRA COMM SCHOOL DISTRICT,32075
FAIRFIELD COMM SCHOOL DISTRICT,47828
FARRAGUT COMM SCHOOL DISTRICT,18719
FOREST CITY COMM SCHOOL DISTRICT,41058
FORT DODGE COMM SCHOOL DISTRICT,28009
FORT MADISON COMM SCHOOL DISTRICT,83052
FREDERICKSBURG COMM SCHOOL DISTRICT,56195
FREMONT-MILLS COMM SCHOOL DISTRICT,29623
GALVA-HOLSTEIN COMM SCHOOL DISTRICT,56461
GARNER-HAYFIELD COMM SCHOOL DISTRICT,82144
GEORGE-LITTLE ROCK COMM SCHOOL DISTRICT,25857
GILBERT COMM SCHOOL DISTRICT,64301
GILMORE CITY-BRADGATE COMM SCHOOL DISTRICT,71131
GLADBROOK-REINBECK COMM SCHOOL DISTRICT,30964
GLENWOOD COMM SCHOOL DISTRICT,42669
GLIDDEN-RALSTON COMM SCHOOL DISTRICT,40294
GRAETTINGER-TERRIL COMM SCHOOL DISTRICT,18672
NODAWAY VALLEY COMM SCHOOL DISTRICT,58812
GRINNELL-NEWBURG COMM SCHOOL DISTRICT,16980
GRISWOLD COMM SCHOOL DISTRICT,75906
GRUNDY CENTER COMM SCHOOL DISTRICT,33091
GUTHRIE CENTER COMM SCHOOL DISTRICT,16320
CLAYTON RIDGE COMM SCHOOL DISTRICT,67092
H-L-V COMM SCHOOL DISTRICT,46766
HAMBURG COMM SCHOOL DISTRICT,30903
HAMPTON-DUMONT COMM SCHOOL DISTRICT,15257
HARLAN COMM SCHOOL DISTRICT,30701
HARMONY COMM SCHOOL DISTRICT,50048
HARTLEY-MELVIN-SANBORN COMM SCHOOL DISTRICT,95953
HIGHLAND COMM SCHOOL DISTRICT,35557
HINTON COMM SCHOOL DISTRICT,47720
HOWARD-WINNESHIEK COMM SCHOOL DISTRICT,97369
HUBBARD-RADCLIFFE COMM SCHOOL DISTRICT,55815
HUDSON COMM SCHOOL DISTRICT,77591
HUMBOLDT COMM SCHOOL DISTRICT,27368
INDEPENDENCE COMM SCHOOL DISTRICT,26724
INDIANOLA COMM SCHOOL DISTRICT,60996
INTERSTATE 35 COMM SCHOOL DISTRICT,56246
IOWA CITY COMM SCHOOL DISTRICT,96429
IOWA FALLS COMM SCHOOL DISTRICT,42868
IOWA VALLEY COMM SCHOOL DISTRICT,22275
IKM-MANNING COMM SCHOOL DISTRICT,49171
JANESVILLE CONSOLIDATED SCHOOL DISTRICT,27402
JEFFERSON-SCRANTON COMM SCHOOL DISTRICT,92644
JESUP COMM SCHOOL DISTRICT,63362
JOHNSTON COMM SCHOOL DISTRICT,14294
KEOKUK COMM SCHOOL DISTRICT,59795
KEOTA COMM SCHOOL DISTRICT,13781
KINGSLEY-PIERSON COMM SCHOOL DISTRICT,56602
KNOXVILLE COMM SCHOOL DISTRICT,59095
LAKE MILLS COMM SCHOOL DISTRICT,18590
HARRIS-LAKE PARK COMM SCHOOL DISTRICT,15089
LAMONI COMM SCHOOL DISTRICT,68236
LAURENS-MARATHON COMM SCHOOL DISTRICT,97509
LAWTON-BRONSON COMM SCHOOL DISTRICT,92337
LE MARS COMM SCHOOL DISTRICT,94985
LENOX COMM SCHOOL DISTRICT,64738
LEWIS CENTRAL COMM SCHOOL DISTRICT,56223
NORTH CEDAR COMM SCHOOL DISTRICT,30566
LINN-MAR COMM SCHOOL DISTRICT,88668
LISBON COMM SCHOOL DISTRICT,30038
LOGAN-MAGNOLIA COMM SCHOOL DISTRICT,85606
LONE TREE COMM SCHOOL DISTRICT,86278
LOUISA-MUSCATINE COMM SCHOOL DISTRICT,39075
LUVERNE COMM SCHOOL DISTRICT,77746
LYNNVILLE-SULLY COMM SCHOOL DISTRICT,93988
MFL MARMAC COMM SCHOOL DISTRICT,92091
MADRID COMM SCHOOL DISTRICT,49140
EAST MILLS COMM SCHOOL DISTRICT,67595
MANSON NORTHWEST WEBSTER COMM SCHOOL DISTRICT,90413
MAPLE VALLEY-ANTHON OTO COMM SCHOOL DISTRICT,48956
MAQUOKETA COMM SCHOOL DISTRICT,61734
MAQUOKETA VALLEY COMM SCHOOL DISTRICT,56484
MARCUS-MERIDEN-CLEGHORN COMM SCHOOL DISTRICT,45669
MARION INDEPENDENT SCHOOL DISTRICT,17865
MARSHALLTOWN COMM SCHOOL DISTRICT,16786
MARTENSDALE-ST MARYS COMM SCHOOL DISTRICT,65361
MASON CITY COMM SCHOOL DISTRICT,24458
MOC-FLOYD VALLEY COMM SCHOOL DISTRICT,65486
MEDIAPOLIS COMM SCHOOL DISTRICT,82668
MELCHER-DALLAS COMM SCHOOL DISTRICT,79738
MID-PRAIRIE COMM SCHOOL DISTRICT,88121
MIDLAND COMM SCHOOL DISTRICT,10142
MISSOURI VALLEY COMM SCHOOL DISTRICT,73091
MONTEZUMA COMM SCHOOL DISTRICT,13493
MONTICELLO COMM SCHOOL DISTRICT,17615
MORAVIA COMM SCHOOL DISTRICT,35094
MORMON TRAIL COMM SCHOOL DISTRICT,91293
MORNING SUN COMM SCHOOL DISTRICT,67444
MOULTON-UDELL COMM SCHOOL DISTRICT,97541
MOUNT AYR COMM SCHOOL DISTRICT,26685
MOUNT PLEASANT COMM SCHOOL DISTRICT,42262
MOUNT VERNON COMM SCHOOL DISTRICT,43295
MURRAY COMM SCHOOL DISTRICT,64865
MUSCATINE COMM SCHOOL DISTRICT,49035
NASHUA-PLAINFIELD COMM SCHOOL DISTRICT,53766
NEVADA COMM SCHOOL DISTRICT,66323
NEW HAMPTON COMM SCHOOL DISTRICT,36110
NEW LONDON COMM SCHOOL DISTRICT,63548
NEWELL-FONDA COMM SCHOOL DISTRICT,71162
NEWTON COMM SCHOOL DISTRICT,76488
CENTRAL SPRINGS COMM SCHOOL DISTRICT,78068
NORTH LINN COMM SCHOOL DISTRICT,82550
NORTH KOSSUTH COMM SCHOOL DISTRICT,47509
NORTH MAHASKA COMM SCHOOL DISTRICT,49806
NORTH POLK COMM SCHOOL DISTRICT,95705
NORTH SCOTT COMM SCHOOL DISTRICT,46530
NORTH TAMA COUNTY COMM SCHOOL DISTRICT,22651
NORTH WINNESHIEK COMM SCHOOL DISTRICT,70229
NORTHEAST COMM SCHOOL DISTRICT,35848
NORTHEAST HAMILTON COMM SCHOOL DISTRICT,75541
NORTHWOOD-KENSETT COMM SCHOOL DISTRICT,53350
NORWALK COMM SCHOOL DISTRICT,71218
ODEBOLT-ARTHUR COMM SCHOOL DISTRICT,15336
OELWEIN COMM SCHOOL DISTRICT,59229
OGDEN COMM SCHOOL DISTRICT,89895
OLIN CONSOLIDATED SCHOOL DISTRICT,96443
ORIENT-MACKSBURG COMM SCHOOL DISTRICT,87920
OSAGE COMM SCHOOL DISTRICT,42217
OSKALOOSA COMM SCHOOL DISTRICT,10691
OTTUMWA COMM SCHOOL DISTRICT,96047
PATON-CHURDAN COMM SCHOOL DISTRICT,69716
PEKIN COMM SCHOOL DISTRICT,87479
PELLA COMM SCHOOL DISTRICT,34486
PERRY COMM SCHOOL DISTRICT,16382
PLEASANT VALLEY COMM SCHOOL DISTRICT,34517
PLEASANTVILLE COMM SCHOOL DISTRICT,92258
POCAHONTAS AREA COMM SCHOOL DISTRICT,12701
POSTVILLE COMM SCHOOL DISTRICT,97054
PRESCOTT COMM SCHOOL DISTRICT,63136
PRESTON COMM SCHOOL DISTRICT,88704
RED OAK COMM SCHOOL DISTRICT,55025
REMSEN-UNION COMM SCHOOL DISTRICT,82423
RICEVILLE COMM SCHOOL DISTRICT,36073
ROCK VALLEY COMM SCHOOL DISTRICT,15607
ROCKWELL CITY-LYTTON COMM SCHOOL DISTRICT,14551
ROLAND-STORY COMM SCHOOL DISTRICT,47670
RUDD-ROCKFORD-MARBLE RK COMM SCHOOL DISTRICT,93954
RUTHVEN-AYRSHIRE COMM SCHOOL DISTRICT,95826
ST ANSGAR COMM SCHOOL DISTRICT,46988
SAYDEL COMM SCHOOL DISTRICT,46601
SCHALLER-CRESTLAND COMM SCHOOL DISTRICT,63769
SCHLESWIG COMM SCHOOL DISTRICT,98356
SENTRAL COMM SCHOOL DISTRICT,89293
SERGEANT BLUFF-LUTON COMM SCHOOL DISTRICT,64674
SEYMOUR COMM SCHOOL DISTRICT,78076
WEST FORK CSD,54839
SHELDON COMM SCHOOL DISTRICT,35208
SHENANDOAH COMM SCHOOL DISTRICT,48411
SIDNEY COMM SCHOOL DISTRICT,30931
SIGOURNEY COMM SCHOOL DISTRICT,44803
SIOUX CENTER COMM SCHOOL DISTRICT,92929
SIOUX CITY COMM SCHOOL DISTRICT,60246
SOLON COMM SCHOOL DISTRICT,16075
SOUTH HAMILTON COMM SCHOOL DISTRICT,11224
SOUTH PAGE COMM SCHOOL DISTRICT,26549
SOUTH TAMA COUNTY COMM SCHOOL DISTRICT,77513
SOUTH WINNESHIEK COMM SCHOOL DISTRICT,77903
SOUTHEAST POLK COMM SCHOOL DISTRICT,91048
SOUTHEAST WARREN COMM SCHOOL DISTRICT,26932
SPENCER COMM SCHOOL DISTRICT,68635
SPIRIT LAKE COMM SCHOOL DISTRICT,12378
SPRINGVILLE COMM SCHOOL DISTRICT,10688
STANTON COMM SCHOOL DISTRICT,87502
STARMONT COMM SCHOOL DISTRICT,84445
STORM LAKE COMM SCHOOL DISTRICT,89143
STRATFORD COMM SCHOOL DISTRICT,14299
WEST CENTRAL VALLEY COMM SCHOOL DISTRICT,64863
SUMNER COMM SCHOOL DISTRICT,48680
TIPTON COMM SCHOOL DISTRICT,96504
TITONKA CONSOLIDATED SCHOOL DISTRICT,39816
TREYNOR COMM SCHOOL DISTRICT,39263
TRI-CENTER COMM SCHOOL DISTRICT,17846
TRI-COUNTY COMM SCHOOL DISTRICT,98369
TRIPOLI COMM SCHOOL DISTRICT,61307
TURKEY VALLEY COMM SCHOOL DISTRICT,62096
TWIN CEDARS COMM SCHOOL DISTRICT,51400
TWIN RIVERS COMM SCHOOL DISTRICT,64623
UNDERWOOD COMM SCHOOL DISTRICT,30603
UNITED COMM SCHOOL DISTRICT,95742
URBANDALE COMM SCHOOL DISTRICT,53932
VALLEY COMM SCHOOL DISTRICT,43985
VAN BUREN COMM SCHOOL DISTRICT,78306
VAN METER COMM SCHOOL DISTRICT,90807
VENTURA COMM SCHOOL DISTRICT,21133
VILLISCA COMM SCHOOL DISTRICT,28900
VINTON-SHELLSBURG COMM SCHOOL DISTRICT,25112
WACO COMM SCHOOL DISTRICT,81447
EAST SAC COUNTY COMM SCHOOL DISTRICT,50987
WALNUT COMM SCHOOL DISTRICT,22370
WAPELLO COMM SCHOOL DISTRICT,44817
WAPSIE VALLEY COMM SCHOOL DISTRICT,10701
WASHINGTON COMM SCHOOL DISTRICT,58912
WATERLOO COMM SCHOOL DISTRICT,71568
WAUKEE COMM SCHOOL DISTRICT,17729
WAVERLY-SHELL ROCK COMM SCHOOL DISTRICT,36182
WAYNE COMM SCHOOL DISTRICT,20904
WEBSTER CITY COMM SCHOOL DISTRICT,57722
WEST BEND-MALLARD COMM SCHOOL DISTRICT,43068
WEST BRANCH COMM SCHOOL DISTRICT,76843
WEST BURLINGTON IND SCHOOL DISTRICT,94951
WEST CENTRAL COMM SCHOOL DISTRICT,60165
WEST DELAWARE COUNTY COMM SCHOOL DISTRICT,36780
WEST DES MOINES COMM SCHOOL DISTRICT,77843
WEST HARRISON COMM SCHOOL DISTRICT,85511
WEST LIBERTY COMM SCHOOL DISTRICT,19984
WEST LYON COMM SCHOOL DISTRICT,61575
WEST MARSHALL COMM SCHOOL DISTRICT,93019
WEST MONONA COMM SCHOOL DISTRICT,82831
WEST SIOUX COMM SCHOOL DISTRICT,71783
WESTERN DUBUQUE COMM SCHOOL DISTRICT,77538
WESTWOOD COMM SCHOOL DISTRICT,36385
WHITING COMM SCHOOL DISTRICT,95508
WILLIAMSBURG COMM SCHOOL DISTRICT,32961
WILTON COMM SCHOOL DISTRICT,17073
WINFIELD-MT UNION COMM SCHOOL DISTRICT,40921
WINTERSET COMM SCHOOL DISTRICT,29372
WODEN-CRYSTAL LAKE COMM SCHOOL DISTRICT,57600
WOODBINE COMM SCHOOL DISTRICT,91106
WOODBURY CENTRAL COMM SCHOOL DISTRICT,95051
WOODWARD-GRANGER COMM SCHOOL DISTRICT,88647
KEYSTONE AEA,61202
PRAIRIE LAKES AEA,65164
AEA 267,82375
MISSISSIPPI BEND AEA,65595
GRANT WOOD AEA,53883
AEA 11 HEARTLAND AEA,63364
NORTHWEST AEA,39706
AEA 13 GREEN HILLS AEA,49775
GREAT PRAIRIE AEA,37139
PCM COMM SCHOOL DISTRICT,30213
SOUTHEAST WEBSTER GRAND COMM SCHOOL DISTRICT,68678
SOUTHEAST OF SALINE,76575
SMOKY VALLEY,33574
WAMEGO,48454
ROCK CREEK,96783
HIAWATHA,39267
SMITH CENTER,68355
LAWRENCE GARDNER HIGH SCHOOL,32606
LARNED STATE HOSPITAL,27034
BARNES,97142
TRIPLAINS,11585
CENTRAL HEIGHTS,93104
OTTAWA,67632
MARYSVILLE,88348
